Date,Price
8/7/2003,1038.78
8/8/2003,1041.4
8/11/2003,1048.55
8/12/2003,1052.59
8/13/2003,1057.97
8/14/2003,1068.97
8/15/2003,1069.87
8/18/2003,1073.49
8/19/2003,1073.66
8/20/2003,1078.37
8/21/2003,1077.99
8/22/2003,1073.82
8/25/2003,1069.19
8/26/2003,1060.48
8/27/2003,1065.63
8/28/2003,1068.33
8/29/2003,1072.14
9/1/2003,1087.5
9/2/2003,1083.97
9/3/2003,1096.09
9/4/2003,1097.02
9/5/2003,1101.95
9/8/2003,1111.34
9/9/2003,1113.56
9/10/2003,1104.45
9/11/2003,1100.1
9/12/2003,1107.38
9/15/2003,1110.01
9/16/2003,1117.79
9/17/2003,1127.18
9/18/2003,1138.13
9/19/2003,1137.78
9/22/2003,1129.5
9/23/2003,1128.21
9/24/2003,1128.9
9/25/2003,1119.12
9/26/2003,1110.24
9/29/2003,1108.9
9/30/2003,1103.39
10/1/2003,1124.33
10/2/2003,1135.2
10/3/2003,1153.01
10/6/2003,1153.69
10/7/2003,1159.58
10/8/2003,1155.17
10/9/2003,1166.91
10/10/2003,1174
10/13/2003,1178.55
10/14/2003,1179.34
10/15/2003,1180.71
10/16/2003,1185.84
10/17/2003,1180.33
10/20/2003,1183.43
10/21/2003,1186.01
10/22/2003,1176.03
10/23/2003,1152.49
10/24/2003,1156.66
10/27/2003,1164.4
10/28/2003,1170.7
10/29/2003,1178.4
10/30/2003,1182.36
10/31/2003,1171.47
11/3/2003,1170.87
11/4/2003,1180.82
11/5/2003,1173.15
11/6/2003,1165.05
11/7/2003,1180.32
11/10/2003,1176.18
11/11/2003,1164.58
11/12/2003,1174.33
11/13/2003,1187.48
11/14/2003,1191.82
11/17/2003,1166.33
11/18/2003,1176.5
11/19/2003,1165.68
11/20/2003,1169.11
11/21/2003,1172.3
11/24/2003,1175.77
11/25/2003,1180.6
11/26/2003,1191.86
11/27/2003,1194.79
11/28/2003,1195.82
12/1/2003,1213.47
12/2/2003,1220.87
12/3/2003,1227.5
12/4/2003,1225.48
12/5/2003,1224.66
12/8/2003,1221.1
12/9/2003,1226.66
12/10/2003,1215.94
12/11/2003,1216.93
12/12/2003,1228.71
12/15/2003,1240.05
12/16/2003,1232.68
12/17/2003,1233.41
12/18/2003,1240.16
12/19/2003,1245.2
12/22/2003,1250.02
12/23/2003,1255
12/24/2003,1259.53
12/25/2003,1259.65
12/26/2003,1261.16
12/29/2003,1268.84
12/30/2003,1281.26
12/31/2003,1288.77
1/1/2004,1288.77
1/2/2004,1297.73
1/5/2004,1316.36
1/6/2004,1321.67
1/7/2004,1311.73
1/8/2004,1324.47
1/9/2004,1331.31
1/12/2004,1326.74
1/13/2004,1325.91
1/14/2004,1328.12
1/15/2004,1317.47
1/16/2004,1313.09
1/19/2004,1315.81
1/20/2004,1328.47
1/21/2004,1338.01
1/22/2004,1347.29
1/23/2004,1345.41
1/26/2004,1331.1
1/27/2004,1336.02
1/28/2004,1336.71
1/29/2004,1308.19
1/30/2004,1306.43
2/2/2004,1309.74
2/3/2004,1315.23
2/4/2004,1303.21
2/5/2004,1309.36
2/6/2004,1324.67
2/9/2004,1333.89
2/10/2004,1336.02
2/11/2004,1336.8
2/12/2004,1350.33
2/13/2004,1348.82
2/16/2004,1351.51
2/17/2004,1365.62
2/18/2004,1363.71
2/19/2004,1363.95
2/20/2004,1344.69
2/23/2004,1348.43
2/24/2004,1342.47
2/25/2004,1334.93
2/26/2004,1327.78
2/27/2004,1334.96
3/1/2004,1354.47
3/2/2004,1347.4
3/3/2004,1329.03
3/4/2004,1337.23
3/5/2004,1355.63
3/8/2004,1351.63
3/9/2004,1349.4
3/10/2004,1328.9
3/11/2004,1301.96
3/12/2004,1295.4
3/15/2004,1286.25
3/16/2004,1303.66
3/17/2004,1313.29
3/18/2004,1319.31
3/19/2004,1317.82
3/22/2004,1300.08
3/23/2004,1298.14
3/24/2004,1294.96
3/25/2004,1307.52
3/26/2004,1309.02
3/29/2004,1323.7
3/30/2004,1325.62
3/31/2004,1337.07
4/1/2004,1354.3
4/2/2004,1353.14
4/5/2004,1350.32
4/6/2004,1350.71
4/7/2004,1360.32
4/8/2004,1357.85
4/9/2004,1353.16
4/12/2004,1355.59
4/13/2004,1348.3
4/14/2004,1327.93
4/15/2004,1321.85
4/16/2004,1336.27
4/19/2004,1334.68
4/20/2004,1338.66
4/21/2004,1322.12
4/22/2004,1325.42
4/23/2004,1330.72
4/26/2004,1337.54
4/27/2004,1335.84
4/28/2004,1316.77
4/29/2004,1314.24
4/30/2004,1302.92
5/3/2004,1304.86
5/4/2004,1321.48
5/5/2004,1332.66
5/6/2004,1308.3
5/7/2004,1284.35
5/10/2004,1235.12
5/11/2004,1241.95
5/12/2004,1249.57
5/13/2004,1243.61
5/14/2004,1238.04
5/17/2004,1226.65
5/18/2004,1235.75
5/19/2004,1268.7
5/20/2004,1251.66
5/21/2004,1267.28
5/24/2004,1267.83
5/25/2004,1270.51
5/26/2004,1282.89
5/27/2004,1304.66
5/28/2004,1300.45
5/31/2004,1302.04
6/1/2004,1298.52
6/2/2004,1302.62
6/3/2004,1295.32
6/4/2004,1302.35
6/7/2004,1327.9
6/8/2004,1328.7
6/9/2004,1314.24
6/10/2004,1318.36
6/11/2004,1308.09
6/14/2004,1297.26
6/15/2004,1303.69
6/16/2004,1312.65
6/17/2004,1316.51
6/18/2004,1322.1
6/21/2004,1324.23
6/22/2004,1311.85
6/23/2004,1315.15
6/24/2004,1334.85
6/25/2004,1330.59
6/28/2004,1343.61
6/29/2004,1331.42
6/30/2004,1327.97
7/1/2004,1327.71
7/2/2004,1328.19
7/5/2004,1319.41
7/6/2004,1314.22
7/7/2004,1320.15
7/8/2004,1323.25
7/9/2004,1326
7/12/2004,1327.8
7/13/2004,1321.43
7/14/2004,1319.69
7/15/2004,1308.2
7/16/2004,1318.89
7/19/2004,1314.25
7/20/2004,1308.46
7/21/2004,1304.21
7/22/2004,1291.88
7/23/2004,1276.7
7/26/2004,1270.44
7/27/2004,1265.99
7/28/2004,1268.43
7/29/2004,1278.17
7/30/2004,1283.96
8/2/2004,1284.14
8/3/2004,1287.95
8/4/2004,1275.03
8/5/2004,1275.9
8/6/2004,1273.07
8/9/2004,1262.56
8/10/2004,1271.32
8/11/2004,1260.24
8/12/2004,1258.55
8/13/2004,1259.56
8/16/2004,1263.82
8/17/2004,1267.28
8/18/2004,1267.61
8/19/2004,1279.69
8/20/2004,1276.16
8/23/2004,1280.21
8/24/2004,1273.11
8/25/2004,1275.64
8/26/2004,1284.34
8/27/2004,1289.84
8/30/2004,1287.27
8/31/2004,1286.26
9/1/2004,1296
9/2/2004,1298.45
9/3/2004,1290.95
9/6/2004,1301.88
9/7/2004,1304.54
9/8/2004,1307.86
9/9/2004,1300.15
9/10/2004,1313.57
9/13/2004,1319.03
9/14/2004,1322.18
9/15/2004,1304.5
9/16/2004,1307.93
9/17/2004,1312.38
9/20/2004,1308.87
9/21/2004,1320.92
9/22/2004,1312.99
9/23/2004,1311.82
9/24/2004,1307.13
9/27/2004,1300.57
9/28/2004,1304.7
9/29/2004,1309.46
9/30/2004,1318.03
10/1/2004,1335.33
10/4/2004,1339.45
10/5/2004,1344.49
10/6/2004,1344.9
10/7/2004,1342.03
10/8/2004,1351.94
10/11/2004,1350.3
10/12/2004,1331.73
10/13/2004,1329.37
10/14/2004,1329.97
10/15/2004,1335.17
10/18/2004,1332.77
10/19/2004,1346.38
10/20/2004,1340.34
10/21/2004,1346.04
10/22/2004,1348.65
10/25/2004,1341.65
10/26/2004,1344.35
10/27/2004,1357.58
10/28/2004,1367.44
10/29/2004,1362.19
11/1/2004,1370.66
11/2/2004,1380.93
11/3/2004,1394.27
11/4/2004,1400.22
11/5/2004,1412.31
11/8/2004,1411.74
11/9/2004,1407.22
11/10/2004,1406.71
11/11/2004,1412.64
11/12/2004,1426.72
11/15/2004,1432.75
11/16/2004,1428.49
11/17/2004,1443.84
11/18/2004,1439.38
11/19/2004,1441.55
11/22/2004,1427.28
11/23/2004,1432.54
11/24/2004,1439.83
11/25/2004,1456.33
11/26/2004,1454.43
11/29/2004,1459.73
11/30/2004,1452.59
12/1/2004,1461.24
12/2/2004,1468.39
12/3/2004,1477.52
12/6/2004,1474.32
12/7/2004,1474.14
12/8/2004,1453.05
12/9/2004,1439.81
12/10/2004,1438.1
12/13/2004,1456.16
12/14/2004,1458.56
12/15/2004,1474.77
12/16/2004,1466.82
12/17/2004,1459.36
12/20/2004,1478.04
12/21/2004,1472.48
12/22/2004,1482.5
12/23/2004,1493.64
12/24/2004,1502.18
12/27/2004,1508.88
12/28/2004,1509.96
12/29/2004,1504.78
12/30/2004,1515.39
12/31/2004,1515.48
1/3/2005,1509.2
1/4/2005,1494.96
1/5/2005,1484.1
1/6/2005,1477.75
1/7/2005,1474.24
1/10/2005,1479.33
1/11/2005,1481.09
1/12/2005,1486.16
1/13/2005,1480.94
1/14/2005,1477.46
1/17/2005,1483.46
1/18/2005,1475.96
1/19/2005,1479.07
1/20/2005,1462.16
1/21/2005,1464.68
1/24/2005,1470.96
1/25/2005,1466.3
1/26/2005,1483.39
1/27/2005,1483.77
1/28/2005,1476.17
1/31/2005,1486.97
2/1/2005,1491.07
2/2/2005,1498.73
2/3/2005,1487.96
2/4/2005,1499.47
2/7/2005,1496.89
2/8/2005,1488.68
2/9/2005,1489.58
2/10/2005,1500.85
2/11/2005,1508.89
2/14/2005,1522.38
2/15/2005,1527.88
2/16/2005,1519.62
2/17/2005,1526.93
2/18/2005,1529.69
2/21/2005,1530.35
2/22/2005,1538.06
2/23/2005,1522.29
2/24/2005,1522.48
2/25/2005,1537.87
2/28/2005,1548.6
3/1/2005,1548.65
3/2/2005,1542.2
3/3/2005,1544.26
3/4/2005,1564.49
3/7/2005,1559.29
3/8/2005,1568.18
3/9/2005,1565.79
3/10/2005,1557.02
3/11/2005,1565.04
3/14/2005,1551.44
3/15/2005,1556.56
3/16/2005,1554.36
3/17/2005,1546.57
3/18/2005,1543.16
3/21/2005,1531.58
3/22/2005,1535.08
3/23/2005,1507.64
3/24/2005,1505.74
3/25/2005,1507.25
3/28/2005,1499.83
3/29/2005,1496.56
3/30/2005,1496.35
3/31/2005,1503.85
4/1/2005,1506.54
4/4/2005,1486.31
4/5/2005,1498.14
4/6/2005,1503.97
4/7/2005,1513.53
4/8/2005,1512.05
4/11/2005,1518.07
4/12/2005,1504.09
4/13/2005,1512.5
4/14/2005,1496.23
4/15/2005,1485.45
4/18/2005,1460.44
4/19/2005,1476.3
4/20/2005,1475.56
4/21/2005,1475.07
4/22/2005,1486.93
4/25/2005,1484.58
4/26/2005,1477.35
4/27/2005,1463.53
4/28/2005,1458.62
4/29/2005,1462.87
5/2/2005,1460.37
5/3/2005,1467.76
5/4/2005,1481.02
5/5/2005,1485.66
5/6/2005,1487.51
5/9/2005,1479.41
5/10/2005,1475.65
5/11/2005,1466.95
5/12/2005,1460.71
5/13/2005,1451.53
5/16/2005,1440.69
5/17/2005,1439.66
5/18/2005,1451.63
5/19/2005,1461.12
5/20/2005,1453.77
5/23/2005,1465.91
5/24/2005,1466.32
5/25/2005,1462.47
5/26/2005,1462.22
5/27/2005,1466.52
5/30/2005,1468.92
5/31/2005,1457.36
6/1/2005,1463.84
6/2/2005,1466.31
6/3/2005,1465.86
6/6/2005,1466.17
6/7/2005,1476.21
6/8/2005,1480.67
6/9/2005,1463.43
6/10/2005,1464.03
6/13/2005,1457.59
6/14/2005,1461.34
6/15/2005,1465.34
6/16/2005,1470.68
6/17/2005,1490.1
6/20/2005,1479.19
6/21/2005,1486.75
6/22/2005,1488.03
6/23/2005,1484.91
6/24/2005,1476.75
6/27/2005,1469.42
6/28/2005,1472.46
6/29/2005,1474.46
6/30/2005,1473.72
7/1/2005,1467.29
7/4/2005,1466.01
7/5/2005,1462.23
7/6/2005,1469.45
7/7/2005,1450.18
7/8/2005,1461.25
7/11/2005,1482.99
7/12/2005,1493.93
7/13/2005,1486.57
7/14/2005,1495.58
7/15/2005,1488.32
7/18/2005,1489.31
7/19/2005,1482.8
7/20/2005,1482.43
7/21/2005,1503.12
7/22/2005,1501.53
7/25/2005,1499.7
7/26/2005,1493.95
7/27/2005,1500.84
7/28/2005,1510.02
7/29/2005,1518.15
8/1/2005,1526.36
8/2/2005,1537.41
8/3/2005,1547.95
8/4/2005,1542.04
8/5/2005,1528.5
8/8/2005,1539.47
8/9/2005,1546.51
8/10/2005,1570.09
8/11/2005,1580.1
8/12/2005,1578.87
8/15/2005,1572.58
8/16/2005,1568.66
8/17/2005,1561.42
8/18/2005,1542.36
8/19/2005,1548.4
8/22/2005,1566.88
8/23/2005,1556.83
8/24/2005,1555.1
8/25/2005,1549.56
8/26/2005,1549.34
8/29/2005,1537.93
8/30/2005,1533.11
8/31/2005,1552.51
9/1/2005,1583.16
9/2/2005,1592.3
9/5/2005,1599.83
9/6/2005,1602.83
9/7/2005,1603.09
9/8/2005,1595.7
9/9/2005,1608.1
9/12/2005,1601.87
9/13/2005,1591.69
9/14/2005,1600.04
9/15/2005,1595.47
9/16/2005,1599.4
9/19/2005,1596.15
9/20/2005,1606.92
9/21/2005,1602.85
9/22/2005,1589.01
9/23/2005,1584.26
9/26/2005,1602.73
9/27/2005,1591.11
9/28/2005,1608.56
9/29/2005,1615.82
9/30/2005,1618.84
10/3/2005,1610.08
10/4/2005,1618.86
10/5/2005,1603.75
10/6/2005,1592.87
10/7/2005,1585.55
10/10/2005,1581.47
10/11/2005,1587
10/12/2005,1581.86
10/13/2005,1559.2
10/14/2005,1573.4
10/17/2005,1565.82
10/18/2005,1551.91
10/19/2005,1533.92
10/20/2005,1539.72
10/21/2005,1536.94
10/24/2005,1543.85
10/25/2005,1559.11
10/26/2005,1562.45
10/27/2005,1560.06
10/28/2005,1552.13
10/31/2005,1570.83
11/1/2005,1579.49
11/2/2005,1590.09
11/3/2005,1601.01
11/4/2005,1583.55
11/7/2005,1587.75
11/8/2005,1587.83
11/9/2005,1581.58
11/10/2005,1580.18
11/11/2005,1590.65
11/14/2005,1584
11/15/2005,1575.58
11/16/2005,1569.86
11/17/2005,1590.13
11/18/2005,1599.68
11/21/2005,1607.68
11/22/2005,1603.31
11/23/2005,1617.11
11/24/2005,1612.99
11/25/2005,1610.48
11/28/2005,1614.69
11/29/2005,1612.15
11/30/2005,1606.14
12/1/2005,1619.16
12/2/2005,1632.9
12/5/2005,1637.56
12/6/2005,1643.05
12/7/2005,1639.33
12/8/2005,1641.85
12/9/2005,1648.64
12/12/2005,1669.23
12/13/2005,1670.52
12/14/2005,1681.04
12/15/2005,1666.24
12/16/2005,1680.59
12/19/2005,1680.64
12/20/2005,1677.31
12/21/2005,1680.75
12/22/2005,1686.48
12/23/2005,1688.44
12/26/2005,1690.97
12/27/2005,1687.25
12/28/2005,1695.05
12/29/2005,1696.07
12/30/2005,1680.13
1/2/2006,1684.06
1/3/2006,1714.66
1/4/2006,1746.61
1/5/2006,1748.3
1/6/2006,1766.02
1/9/2006,1763.64
1/10/2006,1747.46
1/11/2006,1762.2
1/12/2006,1763.95
1/13/2006,1758.89
1/16/2006,1759.15
1/17/2006,1732.17
1/18/2006,1712.27
1/19/2006,1732.83
1/20/2006,1725.22
1/23/2006,1733.64
1/24/2006,1736.15
1/25/2006,1745.97
1/26/2006,1761.47
1/27/2006,1775.83
1/30/2006,1771.81
1/31/2006,1782.57
2/1/2006,1783.86
2/2/2006,1772.84
2/3/2006,1758.89
2/6/2006,1760.26
2/7/2006,1755.53
2/8/2006,1738.12
2/9/2006,1756.25
2/10/2006,1745.31
2/13/2006,1739.37
2/14/2006,1741.55
2/15/2006,1741.82
2/16/2006,1747.96
2/17/2006,1745.96
2/20/2006,1745.96
2/21/2006,1753.46
2/22/2006,1757.08
2/23/2006,1773.94
2/24/2006,1774.67
2/27/2006,1784.59
2/28/2006,1776.42
3/1/2006,1779.2
3/2/2006,1773.55
3/3/2006,1768.87
3/6/2006,1775.21
3/7/2006,1751.53
3/8/2006,1741.99
3/9/2006,1762.04
3/10/2006,1762.2
3/13/2006,1784.17
3/14/2006,1798.91
3/15/2006,1803.82
3/16/2006,1812.63
3/17/2006,1822.98
3/20/2006,1831.88
3/21/2006,1820.67
3/22/2006,1824.11
3/23/2006,1807.24
3/24/2006,1818.84
3/27/2006,1817.44
3/28/2006,1814.93
3/29/2006,1808.48
3/30/2006,1841.74
3/31/2006,1827.65
4/3/2006,1847.64
4/4/2006,1856.81
4/5/2006,1863.06
4/6/2006,1872.15
4/7/2006,1856.25
4/10/2006,1857.32
4/11/2006,1844.21
4/12/2006,1831.89
4/13/2006,1833.89
4/14/2006,1834.11
4/17/2006,1850.89
4/18/2006,1858.54
4/19/2006,1881.49
4/20/2006,1882.9
4/21/2006,1900.52
4/24/2006,1892.42
4/25/2006,1897.64
4/26/2006,1906.95
4/27/2006,1915.32
4/28/2006,1910.15
5/1/2006,1922.8
5/2/2006,1940.17
5/3/2006,1925.98
5/4/2006,1938.19
5/5/2006,1961.44
5/8/2006,1970.55
5/9/2006,1980.26
5/10/2006,1973.1
5/11/2006,1966.82
5/12/2006,1938.74
5/15/2006,1909.9
5/16/2006,1904.08
5/17/2006,1867.35
5/18/2006,1850.82
5/19/2006,1834.21
5/22/2006,1800.99
5/23/2006,1827.84
5/24/2006,1804.64
5/25/2006,1816.04
5/26/2006,1841.75
5/29/2006,1846.45
5/30/2006,1834.52
5/31/2006,1826.73
6/1/2006,1829.85
6/2/2006,1856.09
6/5/2006,1845.59
6/6/2006,1791.65
6/7/2006,1782.97
6/8/2006,1718.24
6/9/2006,1747.48
6/12/2006,1732.74
6/13/2006,1681.7
6/14/2006,1691.78
6/15/2006,1725.54
6/16/2006,1736.14
6/19/2006,1730.23
6/20/2006,1733.98
6/21/2006,1740.35
6/22/2006,1750.44
6/23/2006,1743.61
6/26/2006,1743.72
6/27/2006,1741.81
6/28/2006,1729.07
6/29/2006,1759.79
6/30/2006,1822.88
7/3/2006,1830.94
7/4/2006,1836.43
7/5/2006,1804.74
7/6/2006,1817.99
7/7/2006,1828.86
7/10/2006,1830.34
7/11/2006,1816.47
7/12/2006,1802.99
7/13/2006,1782.42
7/14/2006,1746.83
7/17/2006,1726.83
7/18/2006,1708.45
7/19/2006,1742.17
7/20/2006,1771.38
7/21/2006,1762.51
7/24/2006,1775.98
7/25/2006,1784.59
7/26/2006,1784.07
7/27/2006,1822.18
7/28/2006,1840.12
7/31/2006,1839.66
8/1/2006,1823.36
8/2/2006,1844.78
8/3/2006,1831.87
8/4/2006,1859.43
8/7/2006,1830.27
8/8/2006,1836.35
8/9/2006,1853.17
8/10/2006,1831.93
8/11/2006,1828.49
8/14/2006,1841.77
8/15/2006,1859.26
8/16/2006,1879.98
8/17/2006,1885.29
8/18/2006,1879.54
8/21/2006,1883.41
8/22/2006,1880.03
8/23/2006,1871.6
8/24/2006,1868.45
8/25/2006,1859.78
8/28/2006,1864.87
8/29/2006,1871.13
8/30/2006,1885.22
8/31/2006,1885.49
9/1/2006,1891.7
9/4/2006,1914.88
9/5/2006,1904.74
9/6/2006,1882.76
9/7/2006,1856.11
9/8/2006,1854.97
9/11/2006,1837.67
9/12/2006,1849.88
9/13/2006,1853.73
9/14/2006,1867.11
9/15/2006,1857.97
9/18/2006,1861.34
9/19/2006,1859.1
9/20/2006,1864.07
9/21/2006,1876.5
9/22/2006,1865.33
9/25/2006,1855.57
9/26/2006,1861.63
9/27/2006,1885.48
9/28/2006,1886.04
9/29/2006,1885.26
10/2/2006,1898.64
10/3/2006,1891.99
10/4/2006,1890.59
10/5/2006,1910.67
10/6/2006,1897.64
10/9/2006,1899.32
10/10/2006,1901.5
10/11/2006,1902.18
10/12/2006,1909.86
10/13/2006,1912.35
10/16/2006,1925.31
10/17/2006,1913.29
10/18/2006,1922.02
10/19/2006,1931.86
10/20/2006,1938.99
10/23/2006,1939.66
10/24/2006,1940.21
10/25/2006,1948.84
10/26/2006,1962.6
10/27/2006,1965.02
10/30/2006,1952.73
10/31/2006,1957.64
11/1/2006,1966.24
11/2/2006,1958.92
11/3/2006,1952.86
11/6/2006,1967.55
11/7/2006,1989.26
11/8/2006,1975.2
11/9/2006,1971.94
11/10/2006,1978.57
11/13/2006,1969.62
11/14/2006,1975.63
11/15/2006,1981
11/16/2006,1980.71
11/17/2006,1972.4
11/20/2006,1960.65
11/21/2006,1965.93
11/22/2006,1988.63
11/23/2006,1989.14
11/24/2006,1990.64
11/27/2006,1976.34
11/28/2006,1972.29
11/29/2006,2000.42
11/30/2006,2012.31
12/1/2006,2010.99
12/4/2006,2018.26
12/5/2006,2025.36
12/6/2006,2033.85
12/7/2006,2041.14
12/8/2006,2040.09
12/11/2006,2034.67
12/12/2006,2045.12
12/13/2006,2052.17
12/14/2006,2059.84
12/15/2006,2060.37
12/18/2006,2057.84
12/19/2006,2053.24
12/20/2006,2066.1
12/21/2006,2062.94
12/22/2006,2055.92
12/25/2006,2054.27
12/26/2006,2052.99
12/27/2006,2070.18
12/28/2006,2073.58
12/29/2006,2074.48
1/1/2007,2074.48
1/2/2007,2105.85
1/3/2007,2094.28
1/4/2007,2080.51
1/5/2007,2052.14
1/8/2007,2051.56
1/9/2007,2057.05
1/10/2007,2030
1/11/2007,2044.3
1/12/2007,2066.34
1/15/2007,2081.96
1/16/2007,2071.71
1/17/2007,2075.02
1/18/2007,2075.15
1/19/2007,2084.11
1/22/2007,2085.67
1/23/2007,2095.03
1/24/2007,2102.99
1/25/2007,2096.77
1/26/2007,2075.36
1/29/2007,2082.57
1/30/2007,2092.09
1/31/2007,2087.68
2/1/2007,2114.9
2/2/2007,2116.82
2/5/2007,2108.05
2/6/2007,2121.03
2/7/2007,2131.71
2/8/2007,2117.8
2/9/2007,2124.91
2/12/2007,2111.01
2/13/2007,2124.19
2/14/2007,2155.52
2/15/2007,2166.43
2/16/2007,2161.26
2/19/2007,2169.32
2/20/2007,2165.33
2/21/2007,2149.71
2/22/2007,2156.45
2/23/2007,2172.23
2/26/2007,2182.6
2/27/2007,2150.11
2/28/2007,2102.26
3/1/2007,2082.62
3/2/2007,2075.42
3/5/2007,2032.57
3/6/2007,2057.57
3/7/2007,2068.79
3/8/2007,2091.92
3/9/2007,2094.3
3/12/2007,2102.88
3/13/2007,2087.08
3/14/2007,2035.79
3/15/2007,2071.07
3/16/2007,2074.66
3/19/2007,2098.6
3/20/2007,2114.62
3/21/2007,2120.42
3/22/2007,2158.46
3/23/2007,2161.62
3/26/2007,2153.87
3/27/2007,2148.41
3/28/2007,2141.87
3/29/2007,2150.14
3/30/2007,2147.51
4/2/2007,2152.13
4/3/2007,2172.57
4/4/2007,2186.05
4/5/2007,2191.19
4/6/2007,2190.04
4/9/2007,2184.44
4/10/2007,2205.66
4/11/2007,2204.06
4/12/2007,2202.45
4/13/2007,2207.74
4/16/2007,2235.6
4/17/2007,2239.39
4/18/2007,2241.9
4/19/2007,2228.48
4/20/2007,2246.65
4/23/2007,2241.82
4/24/2007,2233.62
4/25/2007,2242.52
4/26/2007,2239.41
4/27/2007,2233.63
4/30/2007,2235.4
5/1/2007,2224.25
5/2/2007,2235.78
5/3/2007,2236.78
5/4/2007,2253.55
5/7/2007,2269.48
5/8/2007,2244.61
5/9/2007,2256.02
5/10/2007,2235.59
5/11/2007,2240.07
5/14/2007,2242.88
5/15/2007,2248.21
5/16/2007,2240.02
5/17/2007,2232.74
5/18/2007,2243.97
5/21/2007,2241.01
5/22/2007,2246.81
5/23/2007,2265.03
5/24/2007,2244.74
5/25/2007,2238.12
5/28/2007,2242.89
5/29/2007,2251.6
5/30/2007,2240.28
5/31/2007,2263.21
6/1/2007,2277.33
6/4/2007,2285.36
6/5/2007,2282.3
6/6/2007,2256.31
6/7/2007,2232.93
6/8/2007,2209.63
6/11/2007,2222.94
6/12/2007,2209.43
6/13/2007,2208.03
6/14/2007,2234.95
6/15/2007,2264.39
6/18/2007,2268.79
6/19/2007,2265.31
6/20/2007,2273.12
6/21/2007,2256.19
6/22/2007,2249.61
6/25/2007,2247.04
6/26/2007,2239.77
6/27/2007,2219.87
6/28/2007,2243.72
6/29/2007,2262.24
7/2/2007,2278.46
7/3/2007,2292.16
7/4/2007,2300.35
7/5/2007,2289.65
7/6/2007,2299.97
7/9/2007,2310.93
7/10/2007,2306.78
7/11/2007,2301.56
7/12/2007,2317.06
7/13/2007,2332.72
7/16/2007,2335.7
7/17/2007,2327.93
7/18/2007,2306.82
7/19/2007,2327.85
7/20/2007,2319.14
7/23/2007,2321.14
7/24/2007,2303.52
7/25/2007,2271.82
7/26/2007,2224.51
7/27/2007,2192.3
7/30/2007,2195.62
7/31/2007,2227.5
8/1/2007,2186.97
8/2/2007,2198.42
8/3/2007,2193.21
8/6/2007,2179.44
8/7/2007,2192.98
8/8/2007,2232.07
8/9/2007,2200.05
8/10/2007,2131.95
8/13/2007,2156.88
8/14/2007,2135.56
8/15/2007,2103.79
8/16/2007,2039.86
8/17/2007,2056.1
8/20/2007,2081.67
8/21/2007,2093.65
8/22/2007,2119.69
8/23/2007,2144.97
8/24/2007,2155.8
8/27/2007,2162.82
8/28/2007,2137.73
8/29/2007,2135.38
8/30/2007,2153.5
8/31/2007,2187.29
9/3/2007,2189.41
9/4/2007,2194.75
9/5/2007,2170.82
9/6/2007,2181.94
9/7/2007,2160.69
9/10/2007,2138.93
9/11/2007,2170.2
9/12/2007,2180.22
9/13/2007,2187.41
9/14/2007,2179.71
9/17/2007,2155.11
9/18/2007,2162.14
9/19/2007,2236.83
9/20/2007,2250.84
9/21/2007,2250.86
9/24/2007,2255.33
9/25/2007,2249.07
9/26/2007,2257.65
9/27/2007,2288.25
9/28/2007,2300.38
10/1/2007,2313.66
10/2/2007,2319.15
10/3/2007,2323.62
10/4/2007,2319.96
10/5/2007,2336.47
10/8/2007,2319.96
10/9/2007,2336.51
10/10/2007,2347.41
10/11/2007,2372.63
10/12/2007,2360.6
10/15/2007,2350.84
10/16/2007,2319.49
10/17/2007,2328.53
10/18/2007,2336.51
10/19/2007,2315.36
10/22/2007,2270.02
10/23/2007,2301.99
10/24/2007,2291.93
10/25/2007,2315.53
10/26/2007,2349.17
10/29/2007,2376.3
10/30/2007,2367.69
10/31/2007,2388.74
11/1/2007,2367.3
11/2/2007,2344.68
11/5/2007,2321.74
11/6/2007,2339.63
11/7/2007,2344.04
11/8/2007,2321.35
11/9/2007,2293.28
11/12/2007,2261.68
11/13/2007,2271.91
11/14/2007,2303.05
11/15/2007,2272.88
11/16/2007,2248.99
11/19/2007,2216.12
11/20/2007,2249.98
11/21/2007,2204.46
11/22/2007,2215.97
11/23/2007,2238.34
11/26/2007,2249.05
11/27/2007,2243.43
11/28/2007,2267.88
11/29/2007,2293.59
11/30/2007,2306.29
12/3/2007,2299.15
12/4/2007,2283.91
12/5/2007,2298.4
12/6/2007,2304.69
12/7/2007,2323.76
12/10/2007,2337.8
12/11/2007,2336.19
12/12/2007,2331.1
12/13/2007,2268.13
12/14/2007,2243.19
12/17/2007,2192.53
12/18/2007,2192.59
12/19/2007,2179.99
12/20/2007,2180.14
12/21/2007,2209.79
12/24/2007,2215.73
12/25/2007,2224.33
12/26/2007,2238.43
12/27/2007,2246.42
12/28/2007,2254.05
12/31/2007,2253.36
1/1/2008,2253.36
1/2/2008,2253.22
1/3/2008,2247.46
1/4/2008,2208.96
1/7/2008,2188.03
1/8/2008,2196.78
1/9/2008,2179.11
1/10/2008,2163.53
1/11/2008,2153.2
1/14/2008,2170.91
1/15/2008,2123.15
1/16/2008,2068.2
1/17/2008,2070.91
1/18/2008,2050.86
1/21/2008,1935.75
1/22/2008,1938
1/23/2008,1913.53
1/24/2008,2010.85
1/25/2008,2038.27
